Time;Name;Page;Referrer;Load Generator;Response code;Assertions;Time;Size;Population;Virtual User;
1706279093535;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1469 - Actions#1;
1706279093578;GET https://www.nft.marketplace.team/suppliers/details;/suppliers/details;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1520 - Actions#1;
1706279110106;GET https://www.nft.marketplace.team/suppliers/details;/suppliers/details;;localhost:7100;200;1 Assertion failed;20.1;31960;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1581 - Actions#1;
1706279191313;POST https://www.nft.marketplace.team/suppliers/details;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1698 - Actions#1;
1706279192196;GET https://www.nft.marketplace.team/suppliers/details;/suppliers/details;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1721 - Actions#1;
1706279192852;POST https://www.nft.marketplace.team/suppliers/details;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1660 - Actions#1;
1706279196119;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281064/edit/standards-and-certifications/iso-iec-27001-certification;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/standards-and-certificat;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#425 - Actions#1;
1706279196239;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/start;/suppliers/frameworks/g-cloud-14/declaration/start;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1586 - Actions#1;
1706279197178;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281327/edit/about-your-service/service-description;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/about-your-service/servi;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#797 - Actions#1;
1706279197883;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14;/suppliers/frameworks/g-cloud-14;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#3 - Actions#2;
1706279198763;GET https://www.nft.marketplace.team/suppliers/details;/suppliers/details;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1719 - Actions#1;
1706279199242;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1252 - Actions#1;
1706279199264;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requireme;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1419 - Actions#1;
1706279200357;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14;/suppliers/frameworks/g-cloud-14;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1750 - Actions#1;
1706279201185;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/start;/suppliers/frameworks/g-cloud-14/declaration/start;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1625 - Actions#1;
1706279202199;POST https://www.nft.marketplace.team/suppliers/details;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1544 - Actions#1;
1706279202214;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/start;/suppliers/frameworks/g-cloud-14/declaration/start;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1589 - Actions#1;
1706279202388;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requireme;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1473 - Actions#1;
1706279202642;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281273/edit/scaling/scaling;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/scaling/scaling;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#310 - Actions#1;
1706279202893;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#189 - Actions#2;
1706279204206;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/reuse;/suppliers/frameworks/g-cloud-14/declaration/reuse;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1546 - Actions#1;
1706279204890;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/application-accuracy;/suppliers/frameworks/g-cloud-14/declaration/edit/framework-award-form-details;/suppliers/frameworks/g-cloud-14/declaration/edit/framework-award-form-details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#932 - Actions#1;
1706279205603;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281286/edit/scaling/scaling;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/scaling/scaling;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#349 - Actions#1;
1706279207304;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/contracts-finder;/suppliers/frameworks/g-cloud-14/declaration/edit/health-and-safety;/suppliers/frameworks/g-cloud-14/declaration/edit/health-and-safety;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1028 - Actions#1;
1706279207351;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/modern-slavery;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-discretionary-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-discretionary-exclusion;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1264 - Actions#1;
1706279207408;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/value-added-tax;/suppliers/frameworks/g-cloud-14/declaration/edit/value-added-tax;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1080 - Actions#1;
1706279211213;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/contact-details;/suppliers/frameworks/g-cloud-14/declaration/edit/contact-details;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#799 - Actions#1;
1706279211454;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requireme;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1518 - Actions#1;
1706279211556;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration;;/suppliers/frameworks/g-cloud-14/declaration/reuse;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1550 - Actions#1;
1706279211556;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281301/edit/user-support/email-or-ticketing-support;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/user-support/email-or-ti;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#537 - Actions#1;
1706279211951;GET https://www.nft.marketplace.team/suppliers;/user/login;;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#213 - Actions#2;
1706279212595;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1457 - Actions#1;
1706279213940;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1553 - Actions#1;
1706279214106;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1294 - Actions#1;
1706279214545;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/declaration-of-accuracy-and-understanding;/suppliers/frameworks/g-cloud-14/declaration/edit/application-accuracy;/suppliers/frameworks/g-cloud-14/declaration/edit/application-accuracy;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#898 - Actions#1;
1706279214564;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration;/suppliers/frameworks/g-cloud-14/declaration/edit/contact-details;/suppliers/frameworks/g-cloud-14/declaration/edit/contact-details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#871 - Actions#1;
1706279214797;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/value-added-tax;/suppliers/frameworks/g-cloud-14/declaration/edit/working-with-government;/suppliers/frameworks/g-cloud-14/declaration/edit/working-with-government;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1089 - Actions#1;
1706279214956;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/health-and-safety;/suppliers/frameworks/g-cloud-14/declaration/edit/data-protection;/suppliers/frameworks/g-cloud-14/declaration/edit/data-protection;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#955 - Actions#1;
1706279215518;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281313/edit/service-features-and-benefits/service-features-and-benefits;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/service-features-and-ben;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#622 - Actions#1;
1706279216099;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/start;/suppliers/frameworks/g-cloud-14/declaration/start;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1582 - Actions#1;
1706279216603;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/start;/suppliers/frameworks/g-cloud-14/declaration/start;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1643 - Actions#1;
1706279216919;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/health-and-safety;/suppliers/frameworks/g-cloud-14/declaration/edit/health-and-safety;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#943 - Actions#1;
1706279217195;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/value-added-tax;/suppliers/frameworks/g-cloud-14/declaration/edit/value-added-tax;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1068 - Actions#1;
1706279218225;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1276 - Actions#1;
1706279218291;GET https://www.nft.marketplace.team/suppliers/details;/suppliers/details;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1752 - Actions#1;
1706279218401;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/reuse;/suppliers/frameworks/g-cloud-14/declaration/reuse;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1561 - Actions#1;
1706279218742;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1496 - Actions#1;
1706279218766;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/start;/suppliers/frameworks/g-cloud-14/declaration/start;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1573 - Actions#1;
1706279219139;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/start;/suppliers/frameworks/g-cloud-14/declaration/start;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1592 - Actions#1;
1706279219470;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1632 - Actions#1;
1706279219796;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1245 - Actions#1;
1706279220105;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281316/edit/service-scope/service-constraints;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/service-scope/service-co;;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#713 - Actions#1;
1706279220106;POST https://www.nft.marketplace.team/suppliers/details;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1713 - Actions#1;
1706279220322;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1383 - Actions#1;
1706279220362;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/start;/suppliers/frameworks/g-cloud-14/declaration/start;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1647 - Actions#1;
1706279220661;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1350 - Actions#1;
